"01423","MS149","VICKSBURG      ","VICKSBURG NATIONAL CM   "
"01783","CA001","LIVERMORE      ","IOOF MEMORY GARDENS CM  "
"01425","TX411","ALGERITA       ","OLD ALGERITA CM         "
"01426","MI125","HIGHLAND       ","HIGHLAND CEM            "
"01427","NY019","MOOERS FORKS   ","ST ANN'S CH PAR CEM     "
"01428","NY033","BOMBAY         ","ST JOSEPH'S CM          "
"01429","NY019","MORRISONVILLE  ","ST ALEXANDER'S CEM      "
"01430","NY019","CADYVILLE      ","ST JAMES MINOR CM       "
"01431","IN057","SHERIDAN       ","SPENCER CEM             "
"01432","NY019","DANNEMORA      ","ST JOSEPH'S PARISH CM   "
"01433","LA005","GONZALES       ","HOPE HAVEN CM           "
"01434","NV003","BOULDER CITY   ","SOUTHERN NV VET MEM CM  "
"01435","KS173","WICHITA        ","RESTHAVEN GARDENS OF MEM"
"01436","IA163","DAVENPORT      ","HOLY FAMILY CM          "
"01437","WV041","WESTON         ","WESTON MASONIC CM       "
"01438","IN011","LEBANON        ","OAK HILL CM (WAS RODEFER"
"01439","IN023","FRANKFORT      ","BUNNELL CM              "
"01440","TX291","CLEVELAND      ","CLEVELAND CM            "
"01441","IN045","COVINGTON      ","MT HOPE CM              "
"01442","OH157","UHRICHSVILLE   ","UNION CM                "
"01443","WV033","SALEM          ","K OF P CEM              "
"01444","WA045","SHELTON        ","SHELTON MEMORIAL PARK   "
"01445","PA125","MARIANNA TWP   ","HORNE'S CM              "
"01446","PA003","ELIZABETH TWP  ","ROUND HILL CM           "
"01447","PA125","CHARLEROI      ",
"01448","NY121","PIKE           ","EAST KOY CM             "
"01449","NC125","WEST END       ","OLD BEULAH HILL CH CM   "
"01450","IN107","NEW RICHMOND   ","LIBERTY CM              "
"01451","IN107","NEW RICHMOND   ","OAK LAWN CEM            "
"01452","IN099","TIPPECANOE     ","MEM GARDENS MAUSOLEUM   "
"01453","IN107","WINGATE        ","MEHARRY CM              "
"01454","IN015","ROCKFIELD      ","ROCKFIELD CM            "
"01455","NJ023","COLONIA        ","ST GERTRUDES ROMAN CM   "
"01456","IN107","WINGATE        ","GREENLAWN CM            "
"01458","IN107","WAYNETOWN      ","OLD PIONEER CM          "
"01459","IN157","LAFAYETTE      ","ST MARY CM              "
"01460","MI067","IONIA          ","HIGHLAND PARK CM        "
"01462","IN141","SOUTH BEND     ","ST JOSEPH VALLEY MEM PK "
"01461","IN177","WESLEY         ","WESLEY CM               "
"01463","IN141","SOUTH BEND     ","RIVERVIEW CEM           "
"01464","IN141","MISHAWAKA      ","FAIRVIEW CM             "
"01465","IN141","SOUTH BEND     ","MT PLEASANT CM          "
"01466","IN175","SALEM          ","SALEM CM                "
"01467","IN177","HAGERSTOWN     ","WEST LAWN CM            "
"01468","IN167","TERRE HAUTE    ","HIGHLAND LAWN CEM       "
"01469","IL183","INDIANOLA      ","WOODLAWN CM             "
"01470","IL033","ROBINSON       ","NEW CM                  "
"01471","IN131","STAR CITY      ","WEST CEM                "
"01472","IN127","KOUTS          ","GRACELAND CM            "
"01473","OH037","VERSAILLES     ","GREENLAWN CM            "
"01474","OH023","SPRINGFIELD    ","ROSE HILL BURIAK PARK   "
"01475","NY013","CARROLL        ","MAPLE GROVE CM          "
"01476","NY013","WESTFIELD      ","WESTFIELD CM            "
"01477","NY101","BATH           ","NONDAGA CM              "
"01478","NY101","ADDISON        ","ADDISON RURAL CEM       "
"01479","NY037","ALEXANDER      ","MT PLEASANT CM          "
"01480","NY055","MENDON         ","HONEOYE FALLS CM        "
"01481","NY055","ROCHESTER      ","BRIGHTON CM             "
"01482","NY055","ROCHESTER      ","HOLY SEPULCHER CM       "
"01483","IL011","LA MOILLE      ","UNION CM                "
"01484","NY069","PHELPS         ","PINEWOOD CM             "
"01485","NY069","CANANDAIGUA    ","ACADEMY CM              "
"01486","NY069","PHELPS         ","OAKLAWN CM              "
"01487","NY069","SENECA         ","SAND HILL CM            "
"01488","NY117","WAVERLY        ","FORREST HOME CM         "
"01489","PA035",,"REFORMED CM             "
"01490","NJ029","BAYVILLE       ","BAYVILLE CM             "
"01491","MI121","MUSKEGON       ","SUNRISE MEM CM          "
"01492","WV017","BIG FLINT      ","KEYS CM                 "
"01493","WV049","MANNINGTON     ","MEMORIAL PARK CM        "
"01494","WV095","SISTERVILLE    ","PIONEER (OAK WOOD) CM   "
"01495","WV103","NEW MARTINSVILL","NORTH VIEW CM           "
"01496","WV103","NEW MARTINSVILL","GREENLAWN MEM PARK      "
"01497","NY109","HECTOR         ","HARVEY CM               "
"01498","NY097","READING CENTER ","OLD READING CM          "
"01499","OH025","MT REPOSE      ","GATES OF HEAVEN CM      "
"01500","FL001","GAINSVILLE     ","EVERGREEN CM            "
"01501","KY099","PRICEVILLE     ","SMITH CM                "
"01502","FL001","GAINSVILLE     ","FAIRBANKS CM            "
"01503","WV051","MOUNDSVILLE    ","RIVERVIEW CM            "
"01504","OH085","CHESTERLAND    ","OHIO WESTERN RESERVE CM "
"01505","NY011","AUBURN         ","LAKEVIEW CM             "
"01506","NY069","SHORTSVILLE    ","ST ROSE CM              "
"01507","OH017","MIDDLETOWN     ","WOODSIDE CM             "
"01508","IL103","DIXON          ","OAKWOOD CM              "
"01509","IL103","SUBLETTE       ","ST MARY CM              "
"01510","IN131","WINAMAC        ","WINAMAC CROWN HILL CM   "
"01511","WV033","SARDIS         ","BAPT CM                 "
"01512","MD023","OAKLAND        ","GARRETT CO MEM GARDENS  "
"01513","OH135","SOUTHINGTON    ",
"01514","GA127","BRUNSWICK      ","PALMETTO CM             "
"01515","WI039","FOND DU LAC    ","ESTABROOKS CM           "
"01516","GA245","AUGUSTA        ","HILLCREST MEM PARK      "
"01517","FL093","OKEECHOBEE     ","EVERGREEN CM            "
"01518","IL099","MENDOTA        ","HOLY CROSS CM           "
"01519","IL015","LANARK         ","LANARK CM               "
"01520","VA047","CULPEPER       ","CULPEPER NATIONAL CEM   "
"01521","PA011","SPANGSVILLE    ","OLEY CM                 "
"01522","KS087","NORTONVILLE    ","HART CM                 "
"01523","VA191","GLADE SPRING   ","MT ROSE CM              "
"01524","NE085","HAMLET         ","MEADOW LAWN CM          "
"01525","NC183","RALEIGH        ","EPHESUS BAPT CH CM      "
"01526","SD085","RELIANCE       ","RELIANCE CM             "
"01527","IL195","STERLING       ","RIVERSIDE CM            "
"01528","IA155","COUNCIL BLUFFS ","ST JOSEPH CEM           "
"01529","CA071","SAN BERNARDINO ","GREEN ACRES CEM         "
"01530","OR005","OREGON CITY    ","MOUNTAIN VIEW CM        "
"01531","NC017","BLA            ",
"01532","MT013","GREAT FALLS    ","HIGHLAND CM             "
"01533","IA179","OTTUMWA        ","CALVARY CM              "
"01534","KS057","DODGE CITY     ","CONCORD CM              "
"01535","NC017","FAYETTEVILLE   ","BLADEN UNION BAPT CH CM "
"01536","OH101","PROSPECT       ","PROSPECT CM             "
"01537","OH061","CINCINNATI     ","ARLINGTON MEM GDNS      "
"01538","CA087","SANTA CRUZ     ","OAKWOOD MEM CHAPEL      "
"01539","NC183","RALEIGH        ","EPHESUS BAPT CH CM      "
"01540","NV003","LAS VEGAS      ","MEMORY GARDEN CM        "
"01541","TN045","DYERSBURG      ","FAIRVIEW CM             "
"01542","TN045","DYERSBURG      ","CARTER CM               "
"01543","TN045","SORRELL CHAPEL ","SORRELL CHAPEL CM       "
"01544","ID001","BOISE          ","DRY CREEK CM            "
"01545","MN137","EVELETH        ","EVELETH CM              "
"01546","MO171","UNIONVILLE     ","UNIONVILLE CM           "
"01547","OH165","UNION TWP      ","FELLOWSHIP CHURCH CM    "
"01548","OH165","MASON          ","ROSE HILL CM            "
"01549","WV091","FLEMINGTON     ","IOOF CM                 "
"01550","WV091","ROSEMONT       ",
"01551","OH095","TOLEDO         ","ST IGNATIUS CM          "
"01552","OH011","NEW BREMEN     ","GERMAN PROTESTANT CM    "
"01553","KY135","BIG CABIN CREEK","EBENEZER CM             "
"01554","CA085","GILROY         ","ST MARY'S CM            "
"01555","VA510","ALEXANDRIA     ","MT COMFORT CM           "
"01556","OH151","NAVARRE        ","EAST UNION CM           "
"01557","MI147","MEMPHIS        ","MEMPHIS CM              "
"01558","IN051","SOMERVILLE     ","SOMERVILLE CM           "
"01559","NY033","FT COVINGTON   ","ST MARYS CM             "
"01560","IN063","LIZTON         ","KNOGHTS OF PYTHIAS CM   "
"01561","IN097","INDIANAPOLIS   ","FLORAL PARK CM          "
"01562","MA017","MARLBOROUGH    ","EVERGREEN CM            "
"01563","IN167","TERRE HAUTE    ","GRANDVIEW CM            "
"01564","NC081","GREENSBORO     ","FOREST LAWN CM          "
"01565","CA081","COLMA          ","HOLY CROSS CM           "
"01566","CA007","OROVILLE       ","ST ALPHONSUS CM         "
"01567","NJ013","ROSELAND       ","METH CH GRAVEYARD       "
"01568","ID079","KELLOGG        ","GREENWOOD CM            "
"01569","WA009","ST MARIES      ","WOODLAWN CM             "
"01570","FL115","ENGLEWOOD      ","GULF PINES MEM PARK     "
"01571","NY003","WELLSVILLE     ","WOODLAWN CM             "
"01572","NY069","PHELPS         ","ST FRANCIS CM           "
"01573","MI149","BURR OAK TWP   ","BURR OAK CEM            "
"01574","NC125","WEST END       ","CULDEE PRESB CH CM      "
"01575","WV099","FT GAY         ","FRAZIER HILL CM         "
"01576","AR143","LINCOLN        ","LINCOLN CM              "
"01577","WV017","CASCARA        ","CASCARA CM              "
"01578","WV017","LONG RUN       ","LONG RUN CM             "
"01579","WV033","SALEM          ","WOLVERTON CM            "
"01580","WV041","WESTON         ","MACHPELAH CM            "
"01581","WV049","LOGANSPORT     ","HUEY & THOME CM         "
"01582","WV083","ELKINS         ","TRINITY CM              "
"01583","WV041","PRICETOWN      ","PRICE CEM               "
"01584","WV083","GLADY          ","GLADY CM                "
"01585","WV069","WHEELING       ","GREENWOOD CM            "
"01586","WV069","WHEELING       ","PENINSULA CM            "
"01587","WV001","PHILIPP1       ","ROCK FORD CM            "
"01588","WV107","PARKERSBURG    ","NEAL CM                 "
"01589","WV033",,"GREEN VALLEY CM         "
"01590","WV041",,"PETERSON CM             "
"01591","WV091","FLEMINGTON     ","100F CM                 "
"01592","WV017",,"CENTER PT CHRISTIAN CH C"
"01593","WV   ",,"TWO RIFFLE CM           "
"01594","WV033","ROSEBUD        ","HALL CM                 "
"01595","WV097","BUCKHANNON     ","MT UNION CM             "
"01596","WV061","MORGANTOWN     ","EAST OAK GROVE CEM      "
"01597","WV107","PARKERSBURG    ","MT CARMEL CM            "
"01598","WV033","MT CLARE       ","UNION CM                "
"01599","MD001","WESTERNPORT    ","PHILO'S CM              "
"01600","WV033","ANMOORE        ","MT ZION CM              "
"01601","WV033",,"HARDMAN CM              "
"01602","WV   ","HALL           ","HUFF CM                 "
"01603","OH105","MIDDLEPORT     ","MIDDLEPORT CM           "
"01604","OH013","BLAINE         ","LINWOOD CM              "
"01605","NY017","GREENE         ","CANAL ST CEM            "
"01606","AZ003","BENSON         ","LIONS PARK              "
"01607","FL127","DE LAND        ","DE LAND MEMORIAL GDNS   "
"01608","OH007","GENEVA         ","EVERGREEN CM            "
"01609","WV033","BRIDGEPORT     ","BRIDGEPORT CEM          "
"01610","MN003","ANOKA          ","FOREST HILL CM          "
"01611","MN063","HERON LAKE     ","LAKESIDE CM             "
"01612","NM027","WHITE OAKS     ","CEDARVALE CM            "
"01613","NY011","MARTVILLE      ","MARTVILLE CM            "
"01614","IA057","BURLINGTON     ","ASPEN GROVE CM          "
"01615","CNPEI",,"LITTLE SANDS CM         "
"01616","PA059",,"HORNE'S CM              "
"01617","FL067","LEXINGTON      ","LEXINGTON CITY CM       "
"01618","CNBC ","VANCOUVER      ","MEMORIAL GARDENS        "
"01619","KS187","FT DODGE       ","MEMORIAL PARK CM        "
"01620","NY047","BROOKLYN       ","GREEN-WOOD CM           "
"01621","CA037","SANTA MONICA   ","WOODLAWN CM             "
"01622","CA037","HOLLYWOOD      ","HOLLYWOOD FOREVER CM    "
"01623","TX113","GARLAND        ","GARLAND CM              "
"01624","IN129","WADESVILLE     ","LAUREL HILL CM          "
"01625","VA059","HERNDON        ","CHESTNUT GROVE CM       "
"01626","MI075","GRASS LAKE     ","GRASS LAKE WEST CM      "
"01627","KY093",,"VINE GROVE CM           "
"01628","IL057","LEWISTOWN      ","WATERFORD-SEPO CM       "
"01629","FL069","MOUNT DORA     ","PINE FOREST CM          "
"01630","BELG ","YPRES          ","MENIN GATE MEMORIAL     "
"01631","IN023","GEETINGSVILLE  ","GEETINGSVILLE CM        "
"01632","FL009","MELBOURNE      ","MELBOURNE CM            "
"01633","CA059","CORONA DEL MAR ","PACIFIC VIEW MEM PK     "
"01634","AR027","MAGNOLIA       ","MAGNOLIA MEM PK CM      "
"01635","NJ025","W LONG BRANCH  ","OLD FIRST METH CH CM    "
"01636","NY013","FREDONIA       ","FOREST HILL CM          "
"01637","CT009","NEW HAVEN      ","CENTER CH ON THE GREEN  "
"01638","IN097","INDIANAPOLIS   ","UNION CHAPEL CM         "
"01639","NY031","WESTPORT       ","HILLSIDE CM             "
"01640","CT013","COVENTRY       ","CENTER CM               "
"01642","CA071","SAN BERNARDINO ","MOUNTAIN VIEW CM        "
"01643","NY029","CHEEKTOWAGA    ","BUFFALO CM              "
"01644","IL113","COLFAX         ","WILEY CM                "
"01645","OK109","OKLAHOMA CITY  ","MEMORIAL PARK CM        "
"01646","IA123","OSKALOOSA      ","FOREST CM               "
"01647","KS011","FT SCOTT       ","FT SCOTT NATL CM        "
"01648","IA049","DEXTER         ","DEXTER CM               "
"01649","IL121","KELL           ","HARVEY POINT CM         "
"01650","OR003","SUMMIT         ","SUMMIT CM               "
"01651","TX121","BOLIVAR        ","BOLIVAR CM              "
"01652","MI049","GOODRICH       ","GOODRICH CM             "
"01653","IL067","BENTLEY        ","HARMONY CM              "
"01654","ID019","AMMON          ","AMMON CM                "
"01655","OK123","ADA            ","ROSEDALE CM             "
"01656","IN091","HANNA          ","HANNA CM                "
"01657","TN157","MEMPHIS        ","MEM PARK CM             "
"01658","OH021","CHRISTIANBURG  ","SMITH CM                "
"01659","KS173","BENTLEY        ","PLEASANT VALLEY CM      "
"01660","MI025","HOMER          ","FAIRVIEW CM             "
"01661","KY111","LOUISVILLE     ","EVERGREEN CM            "
"01662","FR   ","CAEN           ","BRETTEVILLE-SUR-LAIZE   "
"01663","PA033","CURWENSVILLE   ","OAK HILL CM             "
"01664","KS015","DOUGLAS        ","LITTLE WALNUT CM        "
"01665","MO079","LINCOLN TWP    ","S EVANS CM              "
"01666","NY013","JAMESTOWN      ","LAKE VIEW CM            "
"01667","MI075","JACKSON        ","MT EVERGREEN CM         "
"01668","BURMA","RANGOON        ","RANGOON MEM CM          "
"01669","MI163","LIVONIA        ","NEWBURGH CM             "
"01670","PA051","UNIONTOWN      ","MOUNTAIN VIEW MEM PK    "
"01671","NE055","OMAHA          ","LAUREL HILL CM          "
"01672","IL075","CLIFTON        ","ST PETERS CM            "
"01673","MO213","BROWNBRANCH    ","BETHEL CM               "
"01674","PA065","PUNXSUTAWNEY   ","CIRCLE HILL CM          "
"01675","NJ037","NEWTON         ","SUSSEX CO WELFARE HOME  "
"01676","OH023","MOORFIELD      ","MOORFIELD CHAPEL CM     "
"01677","ID019","IDAHO FALLS    ","FIELDING MEM PK CM      "
"01678","PA115","CLIFFORD       ","CLIFFORD CM             "
"01679","IN177","WILLIAMSBURG   ","WILLIAMSBURG CM         "
"01680","NJ029","PT PLEASANT    ","WHITE LAWN CM           "
"01681","IL191","CISNE          ","CISNE CM                "
"01682","MI121","N MUSKEGON     ","E DALTON OAKHILL CM     "
"01683","PA079","TRUCKSVILLE    ","CEDAR CREST CM          "
"01684","PA075","ANNVILLE       ","INDIANTOWN GAP NATL CM  "
"01685","UT021","CEDAR CITY     ","CEDAR CITY CM           "
"01686","CA029","MOJAVE         ","EAST KERN CM            "
"01687","TN079","SPRINGVILLE    ","POPLAR GROVE CM         "
"01688","NJ029","BARNEGAT       ","BARNEGAT MEM CM         "
"01689","NY091","GREENFIELD     ","ST JOHNS CM             "
"01690","CA013","LAFAYETTE      ","OAKMONT MEM PK          "
"01691","NY011","AURORA         ","ST   PATRICKS CM        "
"01692","BELG ","POPERINGE      ","LIJSSENTHOEK MILITARY CM"
"01693","PHILS","MANILL         ","MANILA AMERICAN (ASMC) C"
"01694","IL025","FLORA          ","ELMWOOD CM              "
"01695","WA039","CENTERVILLE    ","CENTERVILLE CM          "
"01696","WA033","SEATTLE        ","WRIGHT CREMATORY & COL  "
"01697","WI087","MACKVILLE      ","ST EDWARDS CM           "
"01700","TN045","FINLEY         ","PLEASANT HILL CM        "
"01701","MO079","GALT           ","GALT EAST CM            "
"01702","TX099","EVANT          ","MURPHREE CM             "
"01703","CA071","COLTON         ","MONTECITO MEM PK        "
"01704","MI163","DETROIT        ","WOODMERE CM             "
"01705","KS069","COPELAND       ","COPELAND CM             "
"01706","IL191","JOHNSONVILLE   ","JOHNSONVILLE CM         "
"01707","IA049","WAUKEE         ","WAUKEE CM               "
"01708","UT003","BRIGHAM        ","BRIGHAM CITY CM         "
"01709","IL191","GEFF           ","BESTOW CM               "
"01710","OR025","CRANE          ","CRANE CM                "
"01711","TX049","GROSVENOR      ","FAIRVIEW CM             "
"01712","IN097","INDIANAPOLIS   ","FALL CREEK CM           "
"01713","CA095","VALLEJO        ","MARE ISLAND CM          "
"01715","PA033","GRAMPLAN       ","ST BONAVENTURE CM       "
"01716","OH171","BRYAN          ","SHIFFLER CM             "
"01717","AL049","VALLEY HEAD    ","HEAD SPRINGS CM         "
"01718","NE047","OVERTON        ","OVERTON CM              "
"01719","WA033","SEATTLE        ","EVERGREEN-WASHELLI MEM C"
"01720","TX353","ROSCOE         ","ROSCOE CM               "
"01721","IN145","FOUNTAINTOWN   ","FOUNTAINTOWN CM         "
"01722","ER   ","SOUCHEZ        ","CABARET-ROUGE BRITISH CM"
"01723","NY067","SYRACUSE       ","WOODLAWN CM             "
"01724","AR005","MOUNTAIN HOME  ","MOUNTAIN HOME CM        "
"01725","AL073","BIRMINGHAM     ","ELMWOOD CM              "
"01726","OR039","JUNCTION CITY  ","REST LAWN MEM PK        "
"01727","TX209",,"MEMORY LAWN MEM CM      "
"01728","NC121","GRASSY CREEK   ","GRASSY CR BAPT CH CM    "
"01729","OR051","PORTLAND       ","FINLET-SUNSET HILLS MEM "
"01730","PA073","ENERGY         ","GREENWOOD METH CM       "
"01731","MO097","JASPER         ","HENDRICKS CM            "
"01732","PA011","LEESPORT       ","LEESPORT CM             "
"01733","OH113","DAYTON         ","WOODLAND CM & ARB       "
"01734","VT007","MILTON         ","ST ANN CM               "
"01735","CA037","GLENDALE       ","FOREST LAWN MEM PK      "
"01736","WI081","WILTON         ","DORSET CM               "
"01737","OK109","DEL CITY       ","SUNNYLANE CM            "
"01738","WA009","PORT ANGELES   ","OCEAN VIEW CM           "
"01739","MO223","PIEDMONT       ","MASONIC CM              "
"01740","MN123","ROSEVILLE      ","ROSELAWN CM             "
"01741","FL057","THONOTOSASSA   ","ANTIOCH CM              "
"01742","NC051","FT BRAGG       ","FT BRAGG MAIN POST CM   "
"01743","MT029","KALISPELL      ","CONRAD MEM CM           "
"01744","TX085","CELINA         ","COTTAGE HILL CM         "
"01745","CT005","TORRINGTON     ","TORRINGFORD CM          "
"01746","TX099",,"ODD FELLOWS CM          "
"01747","SC063","IRMO           ","AMICK FAMILY CEM        "
"01748","MO063",,"FAIRPORT CM             "
"01749","OR059","MILTON-FREEWATE","MILTON-FREEWATER IOOF CM"
"01750","IA005","WAUKON         ","OAKLAND CEM             "
"01751","TN157",,"EYGPT CM                "
"01752","IN081","GREENWOOD      ","FOREST LAWN MEM GDN     "
"01753","IL167","SPRINGFIELD    ","OAK RIDGE CM            "
"01754","CA085","SAN JOSE       ","OAK HILL FUNERAL HOME ME"
"01755","IL099","EARLVILLE      ","PRECINCT CM             "
"01756","MN037","BURNSVILLE     ","ST JOHN THE BAPT CA     "
"01757","TX085","PRINCETON      ","VAN WINKLE CM           "
"01758","TX453","AUSTIN         ","AUSTIN MEM PK           "
"01759","FRLOR","THIAUCOURT     ","ST MIHIEL AMERICAN CM   "
"01760","VT013","SOUTH HERO     ","SOUTH HERO CM           "
"01761","IN017","WALTON         ","WALTON CM               "
"01762","CT007","KILLINGWORTH   ","EMANUEL CH CM           "
"01763","TX113","DALLAS         ","DALLAS-FT WORTH NATL CM "
"01764","TX121","KRUM           ","KRUM JACKSON CM         "
"01765","FR   ","SOMME          ","GUILLEMONT ROAD CM      "
"01766","NJ021","TRENTON        ","RIVERVIEW CM            "
"01767","TX221","ACTON          ","ACTON CM                "
"01768","WA061","MARYSVILLE     ","MARYSVILLE CM           "
"01769","OH083","MT VERNON      ","MT VERNON MEM GARDEN    "
"01770","OH149","SIDNEY         ","GRACELAND CM            "
"01771","WA067","YELM           ","YELM PUBLIC CM          "
"01772","OH153","HUDSON         ","DRAPER CM               "
"01773","OH157","OXFORD TWP     ","EAST STATE STREET CM    "
"01775","NM027","FT STANTON     ","FT STANTON MERCH MAR CM "
"01776","BELG ","KOKSIJDE       ","COXYDE MILITARY CM      "
"01777","ID075","PAYETTE        ","RIVERSIDE CM            "
"01778","MO081","EAGLEVILLE     ","OLD EAGLEVILLE MEM CM   "
"01779","FL091","VALPARAISO     ","SUNSET CM               "
"01780","AR059","MALVERN        ","OAK RIDGE CM            "
"01781","CO029","DELTA          ","DELTA CM                "
"01782","MO097",,"MAUVILLA CM             "
"01784","MO145","NEOSHO         ","GIBSON CM               "
"01785","AL003","FAIRHOPE       ","FAIRHOPE COLONY CM      "
"01786","PA049","ERIE           ","CALVARY CM              "
"01787","IL141",,"PINE CR BRETHERN CM     "
"01788","ME007","EUSTIS         ","STRATTON UPPER CM       "
"01789","OH029",,"BETHESDA CM             "
"01790","KY111","LOUISVILLE     ","BETHANY MEMORIAL CM     "
"01791","KY217","CAMPBELLSVILLE ","CAMPBELLSVILLE MEM GDNS "
"01792","KY155","LEBANON        ","LEBANON NATL CM         "
"01793","WA063","SPOKANE        ","FAITMOUNT CM            "
"01794","CNNB ","CHARLOTTE CO   ","ST GEORGE RURAL CM      "
"01795","CNNB ","KENT CO        ","GOSPEL HALL EMERSON RD  "
"01796","CNNB ","SUNBURY CO     ","RIPPLES COMMUNITY CM    "
"01797","CNNB ",,"MT HOPE CM              "
"01798","CNNB ","CARLETON CO    ","METHODIST CM            "
"01799","NE015","ATKINSON       ","WOODLAWN CM             "
"01800","OH059","ANTRIM         ","ANTRIM METH CM          "
"01801","OH059","ANTRIM         ","ANTRIM UNITED PRESB CH C"
"01802","IA187","FT DODGE       ","MEMORIAL PARK CM        "
"01803","NJ039","PLAINFIELD     ","EVERGREEN CM            "
"01804","NY001","MENANDS        ","ALBANY RURAL CM         "
"01805","CA029","BAKERSFIELD    ","GREENLAWN MEM PARK      "
"01806","PHILS","MANILA         ","MANILLA AMERICAN (ABMC} "
"01807","FL041",,"BELL CM                 "
"01808","NM031","GALLUP         ","HILLCREST CM            "
"01809","IL103","SUBLETTE       ","EVERGREEN CM            "
"01810","MI027","LA GRANGE      ","SHURTE FAMILY BURIAL GR "
"01811","KS007","SHARON         ","SHARON CM               "
"01812","FL023",,"COLUMBIA FALLING CRK ME "
"01813","MO165","CAMDEN POINT   ","CAMDEN POINT CM         "
"01814","OH151","ALLIANCE       ","ALLIANCE CITY CM        "
"01815","GA165","MILLEN         ","MILLEN CITY CM          "
"01816","MI081","GRAND RAPIDS   ","FAIRPLAINS CM           "
"01817","WY021","CHEYENNE       ","CHEYENNE MEM GDNS       "
"01818","MI039","BEAVER CR TWP  ","PERE CHENEY CM          "
"01819","IN017","LUCERNE        ","INDIAN CR PRESB CM      "
"01820","FRBAS","ST JAMES       ","BRITTANY AMERICAN CM    "
"01821","MI117","GREENVILLE     ","FOREST HOME CM          "
"01822","PA111","COMPS CROSSROAD","COMP CM                 "
"01823","ENHAM","HAMPSHIRE      ","LEE-ON-SOLENT MEM CEM   "
"01824","NJ025","NEPTUNE TWP    ","HAMILTON CM             "
"01825","NETH ","HOLTEN         ","HOLTEN CANADIAN WAR CM  "
"01826","AR051","HOT SPRINGS    ","MEMORIAL GARDENS CM     "
"01827","FL091","CRESTVIEW      ","LIVEOAK PARK MEMORIAL CM"
"01828","AR051","PLEASANT HILL  ","PLEASANT HILL CM        "
"01829","MO149","ALTON          ","HUDDLESTON CM           "
"01830","OH169","CONGRESS       ","CONGRESS CM             "
"01831","OH051","WAUSEON        ","WAUSEON UNION CM        "
"01832","WI025","MONONA         ","ROSELAWN MEM PARK       "
"01833","OH089","NEWARK         ","WILSON CM               "
"01834","IN075","BLUFF POINT    ","BLUFF POINT CM          "
"01835","PA035","FLEMINGTON     ","FLEMINGTON CM           "
"01836","CO077","ORCHARD MESA   ","CALVARY CM              "
"01837","IN085","MENTONE        ","MENTONE CM              "
"01838","FL103","ST PETERSBURG  ","ROYAL PALM SOUTH CM     "
"01839","FL023",,"HOPEWELL BAPT CH CM     "
"01840","NJ037","WANTAGE        ","WANTAGE CM              "
"01841","LA087","CHALMETTE      ","CHALMETTE NATL CM       "
"01842","FR   ","LOOS-EN-GOHELLE","LOOS MEM CM             "
"01843","ME003","HOULTON        ","EVERGREEN CM            "
"01844","ID051","ROBERTS        ","ROBERTS CM              "
"01845","WA033","KENT           ","TAHOMA NATL CM          "
"01846","CA085","SANTA CLARA    ","MISSION CITY MEM PK     "
"01847","IL165","HARRISBURG     ","COTTAGE GROVE CM        "
"01848","OH165","CLEARCREEK TWP ","HERITAGE HILLS CM       "
"01849","OH095","OTTAWA HILLS   ","OTTAWA HILLS MEM PK     "
"01850","NM027","RUIDOSO        ","FOREST LAWN CM          "
"01851","OK137","DUNCAN         ","RESTHAVEN MEM GDN       "
"01852","PA049","FAIRVIEW       ","GATE OF HEAVEN CM       "
"01853","OH119","ZANESVILLE     ","WOODLAWN CM             "
"01854","NE055","OMAHA          ","FOREST LAWN MEM PK      "
"01855","TX179","PAMPA          ","FAIRVIEW CM             "
"01856","MI025","PENNFIELD      ","HICKS CM                "
"01857","MI059","CAMBRIA        ","OLD CAMBRIA CM          "
"01858","OH119","ZANESVILLE     ","GREENWOOD CM            "
"01859","IL203","EUREKA         ","OLIO TOWNSHIP CM        "
"01860","ME025","PITTSFIELD     ","VILLAGE CM              "
"01861","LA073","MONROE         ","RIVERVIEW CM            "
"01862","OH049","COLUMBUS       ","UNION CM                "
"01863","FRBAS","BASSE-NORMANDIE","HERMANVILLE WAR CM      "
"01864","LUXEM","HAMM           ","LUXEMBOURG AM (ABMC) CM "
"01865","KY041","CARROLLTON     ","IOOF CEM                "
"01866","TN109","SHILOH         ","SHILOH NATL CM          "
"01867","AR143","ELKINS         ","STOKENBURY CM           "
"01868","NY071","GOSHEN         ","ORANGE COUNTY VETERANS C"
"01869","MO083","DEEPWATER      ","DEEPWATER CM            "
"01870","NM027","GLENCOE        ","BONNELL CM              "
"01871","NE041","GATES          ","GATES CM                "
"01872","SD047","HOT SPRINGS    ","STATE VETERANS HOME CM  "
"01873","NE031","VALENTINE      ","MT HOPE CM              "
"01874","EGYPT",,"ALAMEIN MEM CM          "
"01875","FR   ","MARNE          ","CHAMBRECY BRITISH CM    "
"01876","FR   ","PAS DE CALAIS  ","RUE-DU-BOIS MILITARY CM "
"01877","FR   ","NORD           ","ORS BRITISH CM          "
"01878","PA033","BIGLER         ","BIGLER CM               "
"01879","NY117","RED CREEK      ","FAIR MOUNT CM           "
"01880","MN163",,"GREY CLOUD CM           "
"01881","IN097",,"CLERMONT CM             "
"01882","MALAY","KUALA LUMPUR   ","LABUAN MEM CM           "
"01883","PA123","BARNES         ","BARNES CM               "
