"006017","340296",19920214
"006018","005250",19911226
"006020","005253",19911226
"006027","330127",19920214
"006028","340305",19920214
"006031","340264",19920214
"006032","340265",19920214
"006033","340266",19920214
"006034","340273",19920214
"006035","340274",19920214
"006036","340620",19920214
"006066","010001",19940430
"006069","330853",19920214
"006070","340775",19920214
"006071","340776",19920214
"006072","340778",19920214
"006073","340779",19920214
"006074","340780",19920214
"006115","331731",19920214
"006121","341874",19921201
"006134","340506",19920214
"006135","340507",19920214
"006142","005321",19940430
"006182","340912",19920214
"006183","350479",19920214
"006185","360226",19920214
"006186","330362",19920214
"006187","340458",19920214
"006188","340468",19920214
"006189","340492",19920214
"006201","360227",19920214
"006233","350473",19920214
"006234","350474",19920214
"006235","350475",19920214
"006236","350476",19920214
"006237","350477",19920214
"006238","350478",19920214
"006248","330961",19950319
"006249","341408",19950319
"006250","350816",19950319
"006290","340893",19920214
"006291","350468",19920214
"006314","020476",19911207
"006351","330718",19920214
"006365","340229",19920214
"006366","340230",19920214
"006367","340231",19920214
"006368","340232",19920214
"006369","340234",19920214
"006370","340235",19920214
"006383","331325",19920304
"006384","340213",19940304
"006387","340117",19920213
"006388","340124",19920213
"006389","340140",19920213
"006395","360230",19920214
"006396","360231",19920214
"006397","360232",19920214
"006398","370039",19920214
"006399","370071",19920214
"006400","350367",19920214
"006401","350368",19920214
"006402","340402",19920214
"006411","331594",19911111
"006412","342143",19911206
"006413","342144",19911206
"006414","342145",19911206
"006469","341085",19920323
"006525","340419",19920214
"006539","020203",19940329
"006570","008042",19930225
"006571","008043",19930225
"006608","000980",19931104
"006618","350369",19920214
"006625","350371",19920214
"006646","350372",19920214
"006647","350373",19920214
"006648","350374",19920214
"006649","330150",19920214
"006650","330163",19920214
"006664","320024",19920214
"006665","330108",19920214
"006666","330111",19920214
"006667","330116",19920214
"006668","330868",19921113
"006669","341137",19921113
"006670","341143",19921113
"006671","341144",19921113
"006672","341153",19921113
"006676","330167",19920214
"006686","340949",19920214
"006687","340950",19920214
"006694","340955",19920214
"006695","340956",19920214
"006696","330827",19921229
"006709","360295",19920214
"006710","360296",19920214
"006711","360300",19920214
"006712","360301",19920214
"006713","370112",19920214
"006717","350352",19920214
"006821","330655",19931221
